Title,Steam_id,has_achievements,completed_achievements,total_achievements,English_rating,Date_published,Total_number_of_reviews,Publisher,keys,count_main,time_main,count_complete,time_complete,Genres
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Science
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,2D
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Space
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Simulation
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Casual
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Education
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Addictive
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Strategy
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Touch-Friendly
spacechem,92800,Y,0,20,Overwhelmingly Positive,2011-03-02,2617,Zachtronics,195.0,17,2552,20,4358,Building
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Co-op
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Female Protagonist
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Online Co-Op
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Spectacle fighter
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Co-op Campaign
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Local Co-Op
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Fast-Paced
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Beat 'em up
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Side Scroller
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Local Multiplayer
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Character Customization
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Anime
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Indie
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Combat
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Steampunk
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Multiplayer
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Fighting
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,2D Platformer
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Action
speed brawl,468670,Y,0,59,Mostly Positive,2018-09-18,81,Double Stallion,196.0,5,452,1,360,Singleplayer
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Free to Play
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,FPS
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Multiplayer
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Arena Shooter
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Shooter
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Action
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Fast-Paced
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,PvP
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,First-Person
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Competitive
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Sci-fi
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Indie
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Team-Based
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,eSports
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Tactical
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Strategy
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Online Co-Op
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Physics
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Co-op
splitgate,677620,Y,2,30,Very Positive,2019-05-24,110655,1047 Games,,,,,,Violent
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Indie
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Action
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Stealth
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Platformer
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Adventure
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Puzzle
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Puzzle Platformer
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Singleplayer
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Metroidvania
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,2D
stealth inc 2,329380,Y,0,12,Mostly Positive,2015-04-30,122,Curve Games,,,,,,Side Scroller
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Space
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Strategy
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Grand Strategy
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Sci-fi
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,4X
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Exploration
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Sandbox
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Simulation
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Multiplayer
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Real-Time with Pause
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Singleplayer
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Moddable
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Management
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Diplomacy
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Military
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Futuristic
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Replay Value
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Great Soundtrack
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Procedural Generation
stellaris,281990,Y,0,219,Very Positive,2016-05-09,138751,Paradox Interactive,198.0,59,2100,16,31708,Atmospheric
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Multiplayer
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Funny
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Fighting
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Local Multiplayer
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Action
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,2D Fighter
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,4 Player Local
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,PvP
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,2D
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Physics
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Casual
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Online Co-Op
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Local Co-Op
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Indie
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Shooter
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Controller
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Co-op
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Split Screen
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Great Soundtrack
stick fight the game,674940,Y,0,28,Very Positive,2017-09-28,99724,Landfall,199.0,,,,,Strategy
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Indie
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Adventure
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Atmospheric
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Story Rich
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Female Protagonist
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Agriculture
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Singleplayer
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Beautiful
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Point & Click
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Simulation
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Emotional
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Casual
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Psychological
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Exploration
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Great Soundtrack
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Dystopian
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Farming
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Cozy
the stillness of the wind,828900,N,,,Mostly Positive,2019-02-07,1351,Fellow Traveller,217.0,52,194,12,230,Psychological Horror
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Souls-like
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Hack and Slash
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Atmospheric
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Spectacle fighter
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,God Game
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Mythology
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Surreal
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Medieval
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Dark
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Swordplay
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,3D
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Fantasy
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Controller
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Mystery Dungeon
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Hidden Object
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Action
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Exploration
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Adventure
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Action-Adventure
stonemachia,2982610,Y,8,30,Overwhelmingly Positive,2026-05-26,1004,Crossfall Games,200.0,4,607,1,1105,Singleplayer
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Adventure
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,RPG
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Action
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Choices Matter
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Indie
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Fantasy
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Dynamic Narration
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Hack and Slash
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Multiple Endings
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Action RPG
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Singleplayer
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Colorful
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Swordplay
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Great Soundtrack
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Story Rich
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Isometric
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Funny
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Foxes
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Action-Adventure
stories the path of destinies,439190,Y,0,37,Very Positive,2016-04-12,1932,Spearhead Games,201.0,198,324,105,1220,Comedy
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Fighting
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,2D Fighter
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Action
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Arcade
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Classic
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Multiplayer
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Retro
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,2D
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Local Multiplayer
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Anime
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Singleplayer
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Pixel Graphics
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Nudity
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,1990's
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,1980s
street fighter 30th anniversary collection,586200,Y,0,17,Mixed,2018-05-29,2276,"Capcom U.S.A, Inc.",202.0,18,430,7,1558,Horror
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Platformer
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Metroidvania
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Action
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Ninja
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Side Scroller
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Hack and Slash
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Reboot
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,2.5D
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Arcade
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Adventure
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Retro
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Classic
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Remake
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Singleplayer
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Fast-Paced
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Sci-fi
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Controller
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,2D
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Anime
strider,235210,Y,0,30,Very Positive,2014-02-19,2157,Capcom,203.0,228,336,55,878,Cyberpunk
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Walking Simulator
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Mystery
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Atmospheric
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Adventure
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Thriller
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Exploration
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Story Rich
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Dark
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Female Protagonist
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Singleplayer
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,First-Person
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Short
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Psychological
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Open World
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Realistic
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,1990's
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Casual
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Indie
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Horror
the suicide of rachel foster,1057750,Y,0,11,Mixed,2020-02-19,5270,Daedalic Entertainment,218.0,163,215,155,265,Great Soundtrack
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Difficult
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Great Soundtrack
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Indie
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Fast-Paced
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Arcade
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Addictive
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Rhythm
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Singleplayer
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Minimalist
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Action
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Score Attack
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Music
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,2D
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Psychedelic
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Colorful
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Casual
super hexagon,221640,Y,0,6,Overwhelmingly Positive,2012-11-27,18307,Terry Cavanagh,204.0,87,361,129,1158,Replay Value
